SHC_LOCN_NBR,NATL_NBR,SLL_FMT,VP_OVRHD_NBR,RGN_OVRHD_NBR,DM_OVRHD_NBR,LOCN_NBR,LOCN_LVL,FORMAT_TYPE,FORMAT_SUB_TYPE,STR_FMT,ORIG_FACILITY_NBR,ORIG_FACILITY_NBR_INT,AMMC_OVRHD_NBR,AMMC_MGR_NM,RPT_STR_NBR,LOCN_CTY,LOCN_ST_CD,ZIP_CD,ZIP_PLS_4,LOCN_OPN_DT,LOCN_CLS_DT,SHC_LOCN_DESC,NATL_DESC,SLL_FMT_DESC,VP_RGN_NM,RGN_MGR_NM,DM_MGR_NM,LOCN_NM,FMT_TYPE_MOD_CD,STR_TYPE_IND,CRM_FMT_SUB_TYPE,CLIM_ZN_NBR,MERCH_AREA_NBR,MERCH_AREA_NM,SRS_UNIT_LOCN_NBR,STR_OPER_CD,STR_OPER_DESC,LFSTY_CLS_CD,LOCN_CLS_CD
100000,70002,210,75271,74271,73271,9700,50,660,T ,SVC,0009700,9700,0,,9700,EAST HANOVER,NJ,07936,2114,8/9/2010,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,SHIP REPAI/SHIP REPA,SHIP REPAIR,SHIP REPAIR,E HANOVER-HVAC,  ,?,T ,?,2,NORTH EAST,0,1,OPEN FOR PROFIT,0,0
100000,70002,210,75246,74246,73256,33705,50,450,8 ,APO,0033705,33705,0,,33705,BRIDGEVIEW,IL,60455,1581,10/31/2008,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,SERVICE CO/   SERVIC,RCONT SERVICE CON,DAFT FACILITIES,MARKETING CENTER PA,  ,?,8 ,?,0,,0,4,UNDEFINED,0,0
100000,70002,210,80830,79403,73218,9256,50,660,F ,SVC,0009256,9256,0,,9256,MIAMI,FL,33172,?,3/15/2002,1/15/2007,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,SOUTH DIVI/PR REPAIR,T79403 SOUTH TERR,D7435 MIAMI,MIAMI A&E BRANCH,  ,?,F ,?,7,NORTH CENTRAL,0,6,CLOSED FOR PROFIT,0,0
100000,70002,100,80233,79233,78153,1185,50,001,A ,FLS,0001185,1185,0,,1185,ASHEVILLE,NC,28805,2218,2/23/1972,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,SOUTHEAST /FLS - REG,SOUTHEAST,ATLANTA 153,ASHEVILLE-A,  ,E,A ,2,8,CENTRAL,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,36603,50,700,  ,HDQ,D8344KM,?,0,,36603,HOFFMAN EST,IL,60179,?,9/12/2005,7/28/2009,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,CASH CARD MARKETING,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,220,80975,79975,78975,9948,50,001,Z ,ONS,0009948,9948,0,,9948,HOFFMAN EST,IL,60179,?,6/14/2000,?,SHC NATIONAL LOCATION,SEARS FORMAT,MISCELLANEOUS STORES,SAMPLE REG/   SAMPLE,R9075 SAMPLE REGI,D975 SAMPLE STORE,SHC SAMPLE STORE,  ,?,Z ,?,10,NORTH MIDWEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,150,80594,79594,78362,5412,50,001,O ,DLR,0003024,3024,0,,5412,HORNELL,NY,14843,9642,9/12/1996,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,NORTHEAST /HOMETOWN,R9042 NORTH REG,D362 ROCHESTER,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,1,ARCTIC EAST,0,1,OPEN FOR PROFIT,0,0
100000,70002,150,80080,79080,78392,3792,50,001,O ,DLR,0003792,3792,0,,3792,LAKE FOREST,CA,92630,1624,10/27/2016,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,HOME APPL /SHOWROOMS,HA SHOWROOMS,D392 CALIF/WASHIN,HOME APPLIANCE SHOWROOM,  ,?,O ,?,18,CENTRAL WEST COAST,0,1,OPEN FOR PROFIT,0,0
100000,70002,210,80830,79403,73216,8245,50,660,T ,SVC,0008245,8245,0,,8245,ST PETERSBURG,FL,33709,4096,2/7/2012,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,SOUTH DIVI/PR REPAIR,T79403 SOUTH TERR,D8245 TAMPA/ORLANDO,WINTER PARK-SVC CTRL,  ,?,T ,?,0,,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75413,74413,73413,35236,50,450,J ,APO,D201403,?,0,,35236,NATICK,MA,01760,?,12/2/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTDC SST DEPOSIT,NATICK - A,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,75413,74413,73413,35190,50,450,J ,APO,D201042,?,0,,35190,JOPLIN,MO,64801,4118,11/25/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTDC SST DEPOSIT,JOPLIN - A,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,80943,79007,78937,4607,50,001,L ,OUT,0004607,4607,0,,4607,SAN LEANDRO,CA,94577,5608,2/24/2013,9/19/2016,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,ORDC DIVIS/   FIELD,ORDC WEST REGION,ORDC WEST DISTRIC,SAN LEANDRO - APC NON-SELLING,SH,?,L ,?,18,CENTRAL WEST COAST,0,6,CLOSED FOR PROFIT,0,0
100000,70002,120,80074,79074,78791,2671,50,001,N1,SAC,0002671,2671,0,,1011,GRANDVILLE,MI,49418,3072,8/4/1999,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,SOUTH CENT/SAC - REG,CENTRAL REG 9074,GRAND RAPIDS 791,GRANDVILLE-SAC,  ,?,N1,?,7,NORTH CENTRAL,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75413,74413,73413,38324,50,450,J ,APO,D202207,?,0,,38324,HOFFMAN ESTATES,IL,60179,3333,5/19/2015,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTDC SST DEPOSIT,ROSWELL,NM(2207 DBT),  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,210,80820,79820,73190,4017,50,660,F ,SVC,0007623,7623,0,,4017,WINTER PARK,FL,32792,6810,1/1/2004,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,NORTH DIVI/PR REPAIR,R820 NORTH REGION,D820 EAST ASA,HARVEY ASA SVC BRANCH,  ,?,F ,?,6,FLORIDA,0,1,OPEN FOR PROFIT,0,0
100000,70002,100,80233,79233,78153,2505,50,001,B ,FLS,0002505,2505,0,,2505,GAINESVILLE,GA,30501,3548,10/1/1987,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,SOUTHEAST /FLS - REG,SOUTHEAST,ATLANTA 153,GAINESVILLE - B,  ,E,B ,3,4,SOUTH,0,1,OPEN FOR PROFIT,0,0
100000,70002,150,80603,79603,78391,7709,50,001,O ,DLR,0007709,7709,0,,7709,MILTON,FL,32571,2739,1/11/2010,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,SOUTHEAST//HOMETOWN,R9040 EAST,D391 DOTHAN,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,5,DEEP SOUTH,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,32912,50,701,  ,LES,0090920,90920,0,,32912,HOFFMAN EST,IL,60179,?,5/7/2003,6/16/2014,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,LE MFG-ELKADER,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,120,80072,79072,78572,6274,50,001,N1,SAC,0006274,6274,0,,2283,SWANSEA,MA,02777,?,9/16/1975,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,NORTH EAST/SAC - REG,NORTH EAST REG 9072,WARWICK/COMBO 572,SWANSEA-SAC,  ,?,N1,?,2,NORTH EAST,0,1,OPEN FOR PROFIT,0,0
100000,70001,230,38353,40729,40721,3668,50,002,2B,KMB,       ,?,40705,J  SMITH/SOUTH EAST,3668,WINTER GARDEN,FL,34787,3922,8/18/1988,8/11/2013,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2013 CLOSED RM,2013 CLOSED DM,WINTER GARDEN FL,  ,?,2B,?,6,FLORIDA,1891,6,CLOSED FOR PROFIT,2,2
100000,70002,110,80297,79297,78297,1813,50,001,G1,GRD,0001813,1813,0,,1813,TARENTUM,PA,15084,?,10/31/2005,1/18/2015,SHC NATIONAL LOCATION,SEARS FORMAT,HARDWARE STORES,CLOSED REG/   CLOSED,R9025 CLOSED REGI,D297 CLOSED FLS D,PITTSBURGH MILLS - A,  ,E,G1,1,2,NORTH EAST,0,6,CLOSED FOR PROFIT,0,0
100000,70002,210,75246,74246,73267,54592,50,999,  ,MSC,       ,?,0,,54592,HOFFMAN EST,IL,60179,3333,3/24/2010,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,SERVICE CO/   SERVIC,RCONT SERVICE CON,SMP SVC CONT DIST,SPC SERVICE SMART-SERV CONTR,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,120,80072,79072,78522,6787,50,001,N1,SAC,0006787,6787,0,,2574,PHILLIPSBURG,NJ,08865,?,9/21/1989,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,NORTH EAST/SAC - REG,NORTH EAST REG 9072,PHILADELPHIA 522,PHILLIPSBURG-SAC,  ,?,N1,?,2,NORTH EAST,0,1,OPEN FOR PROFIT,0,0
100000,70001,230,38353,40760,40750,3929,50,002,2B,KMB,       ,?,40705,J  SMITH/SOUTH EAST,3929,PRATTVILLE,AL,36066,5500,9/9/1991,4/10/2016,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2016 CLOSED RM,2016 WAVE1 CLS DM,PRATTVILLE AL,  ,2,2B,3,4,SOUTH,1291,6,CLOSED FOR PROFIT,2,2
100000,70002,260,75413,74413,73413,35196,50,450,J ,APO,D201095,?,0,,35196,DOUGLASVILLE,GA,30135,1507,11/25/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTDC SST DEPOSIT,DOUGLASVILLE - A,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70003,250,38830,9033,8560,6869,50,353,  ,DST,0006869,6869,0,,?,TUKWILA,WA,98188,2920,8/1/1994,?,SHC NATIONAL LOCATION,DISTR FORMAT,DISTRIBUTION CENTERS,DC STORE ROLLUP-TOP LEVEL,,,TUKWILA - WHSE,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,80940,79070,78950,9059,50,001,L ,OUT,0009059,9059,0,,9059,FRESNO,CA,93722,6219,12/11/2014,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RETAIL OUT/FIELD ROL,WEST REGION-OUTLET,SAN LEANDRO-OUTLET,FRESNO - OUTLET,  ,?,L ,?,18,CENTRAL WEST COAST,0,1,OPEN FOR PROFIT,0,0
100000,70002,100,80055,79055,78330,1527,50,001,D ,FLS,0001527,1527,0,,4749,ONTARIO,CA,91764,?,11/11/2005,12/13/2013,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,KSR REGION/   KSR RE,R9055 KSR REGION,KSR DISTRICT D330,ONTARIO - D,  ,E,DK,?,19,COASTAL DESERT,0,6,CLOSED FOR PROFIT,0,0
100000,70002,150,80288,79288,78200,2991,50,001,O ,DLR,0002991,2991,0,,2991,OZARK,MO,65721,6724,1/30/2009,8/24/2015,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CLOSED DEA/   DEALER,R9288 CLOSED REGION,HOMETOWN STR ROLLUP,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,11,MIDWEST,0,6,CLOSED FOR PROFIT,0,0
100000,70002,260,80940,79069,78947,4486,50,001,L3,OUT,0004486,4486,0,,4486,GRAPEVINE,TX,76051,?,11/22/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RETAIL OUT/FIELD ROL,CENTRL RGN-OUTLET,DFW/HOUSTON-OUTLET,GRAPEVINE OUTLET,SP,?,L3,?,12,SOUTHWEST,0,1,OPEN FOR PROFIT,0,0
100000,70001,230,38353,40760,40743,4850,50,002,2B,KMB,       ,?,40705,J  SMITH/SOUTH EAST,4850,CHRISTIANSBURG,VA,24073,6566,7/27/1992,8/7/2016,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2016 CLOSED RM,2016 CLOSED DM,CHRISTIANSBURG VA,  ,2,2B,2,3,CENTRAL EAST,1311,6,CLOSED FOR PROFIT,2,3
100000,70003,250,38830,9033,8560,8769,50,450,17,DST,0008769,8769,0,,?,SUFFOLK,VA,23434,?,5/15/2012,?,SHC NATIONAL LOCATION,DISTR FORMAT,DISTRIBUTION CENTERS,DC STORE ROLLUP-TOP LEVEL,,,KCD-ACE HARDWARE DECON CT,  ,?,17,?,7,NORTH CENTRAL,0,3,UNDEFINED,0,0
100000,70001,230,38368,40511,40914,9319,50,002,2B,KMB,       ,?,40717,D  HORN/NORTH WEST,9319,ALLIANCE,NE,69301,3129,3/17/1983,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,NORTH WEST/M MCNERNE,M MCNERNEY/NORT WEST,J  RUDRUDE/WYOMING,ALLIANCE NE,  ,B,2B,2,17,MOUNTAIN STATES,5007,1,OPEN FOR PROFIT,2,3
100000,70002,260,75413,74413,73413,35274,50,450,J ,APO,D201840,?,0,,35274,CHICAGO RIDGE,IL,60415,2632,12/16/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTDC SST DEPOSIT,CHICAGO RIDGE - A,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,150,80528,79528,78107,3448,50,001,O ,DLR,0003448,3448,0,,3448,CHENEY,WA,99004,?,2/1/2006,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,R9037 WEST/HOMETOWN,R9037 WEST REG,D107 MISSOULA,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,15,ARCTIC WEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,33135,50,701,  ,LES,       ,?,0,,33135,HOFFMAN ESTATES,IL,60179,3333,1/30/2008,6/16/2014,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,LEBO GEAC MISC2 ACCTNG,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,260,75414,74414,73414,35108,50,450,J ,APO,D101455,?,0,,35108,WILMINGTON,NC,28403,0811,11/15/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTNY SST NEW YOR,WILMINGTON - A,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,100,80236,79236,78196,1407,50,001,A ,FLS,0001407,1407,0,,1407,BEAUMONT,TX,77706,6706,7/2/1986,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,SOUTHWEST /FLS - REG,SOUTHWEST,HOUSTON 196,BEAUMONT - A,  ,E,A ,4,14,GULF COAST,0,1,OPEN FOR PROFIT,0,0
100000,70002,100,80231,79231,78171,1834,50,001,A ,FLS,0001834,1834,0,,1834,NORTH WALES,PA,19454,3912,10/13/1980,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,NORTHEAST /FLS - REG,NORTHEAST,PHILADELPHIA 171,NORTH WALES - A,  ,E,A ,1,2,NORTH EAST,0,1,OPEN FOR PROFIT,0,0
100000,70002,150,80577,79577,78385,4899,50,001,O ,DLR,0004899,4899,0,,4899,FAIRFIELD,IA,52556,2767,10/3/2011,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CENTRAL RE/HOMETOWN,R9039 CENTRAL REG,D385 COLUMBIA,MO,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,10,NORTH MIDWEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,210,80820,79820,73190,7401,50,660,F ,SVC,0007401,7401,0,,7401,WINTER PARK,FL,32792,?,1/1/2004,9/7/2007,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,NORTH DIVI/PR REPAIR,R820 NORTH REGION,D820 EAST ASA,COLLEGE POINT ASA SVC BRC,  ,?,F ,?,7,NORTH CENTRAL,0,6,CLOSED FOR PROFIT,0,0
100000,70002,120,80073,79073,78583,6600,50,001,N1,SAC,0006600,6600,0,,1146,MEMPHIS,TN,38133,?,2/22/1997,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,SOUTHEAST /SAC - REG,SOUTHEAST 9073,MEMPHIS 583,MEMPHIS/WOLFCHASE-SAC,  ,?,N1,?,13,GREAT PLAINS,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75402,74416,73416,4060,50,001,P ,DIO,0004060,4060,0,,4060,SOUTH BEND,IN,46619,?,10/2/2011,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RHDPR     /   HOME D,MIDWEST TERRITORY,MIDWEST DISTRICT,SOUTH BEND,IN,  ,?,P ,?,7,NORTH CENTRAL,0,1,OPEN FOR PROFIT,0,0
100000,70002,150,80577,79577,78218,5788,50,001,O ,DLR,0003324,3324,0,,5788,CHADRON,NE,69337,2339,8/15/2005,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CENTRAL RE/HOMETOWN,R9039 CENTRAL REG,D218 RAPID CITY, SD,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,17,MOUNTAIN STATES,0,1,OPEN FOR PROFIT,0,0
100000,70002,200,74262,73262,8551,59774,50,316,  ,CPD,0059774,59774,0,,59774,COLUMBIA,MO,65201,?,2/28/1996,?,SHC NATIONAL LOCATION,SEARS FORMAT,INSTALLATION OFFICES,COMM SALES/CS NATL A,CS NATL ACCTS DIST,ZISH TROCKI,COLUMBIA - CPDC,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70003,250,38830,9033,8560,7992,50,002,4 ,DST,       ,?,0,,?,MIRA LOMA,CA,91752,3244,7/9/2008,?,SHC NATIONAL LOCATION,DISTR FORMAT,DISTRIBUTION CENTERS,DC STORE ROLLUP-TOP LEVEL,,,MIRA LOMA FDC-KMART,  ,?,4 ,?,0,,7992,3,UNDEFINED,0,0
100000,70002,260,75732,74732,73110,5662,50,001,K ,HDW,0005662,5662,0,,5662,GOLETA,CA,93117,2304,10/1/1997,12/31/2011,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RORCR     /   ORCHAR,RORCR ORCHARD - R,D308 OSH DISTRICT,GOLETA - OSH,  ,?,K ,?,19,COASTAL DESERT,0,6,CLOSED FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,36276,50,700,  ,HDQ,D731ETC,?,0,,36276,HOFFMAN EST,IL,60179,?,6/13/2000,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,CENTRAL SUPPLY,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,75407,74407,73407,36481,50,700,  ,HDQ,D768NTW,?,0,,36481,HOFFMAN EST,IL,60179,?,3/19/1996,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,TAX RESERVE NTW,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,80943,79076,78921,6968,50,001,L ,OUT,0006968,6968,0,,6968,MEDLEY,FL,33166,2101,10/28/2014,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,ORDC DIVIS/   FIELD,ORDC EAST REGION,ORDC EAST DISTRIC,ORDC DEPOT SERVICE,  ,?,L ,?,5,DEEP SOUTH,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,32402,50,450,J ,APO,0072702,72702,0,,32402,HOFFMAN ESTATES,IL,60179,3333,6/27/2000,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,FCR 2010#16-ONLINE SUPPRT,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,75407,74407,73407,33400,50,450,J ,APO,0033400,33400,0,,33400,HOFFMAN ESTATES,IL,60179,3333,12/11/2012,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,SHO RE TRANS WITH SEARS,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,150,80603,79603,78371,8041,50,001,O ,DLR,0003924,3924,0,,8041,AMERICUS,GA,31709,4901,2/8/2000,1/27/2006,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,SOUTHEAST//HOMETOWN,R9040 EAST,D371 SAVANNAH,AMERICUS - AUTH DEALER,  ,?,O ,?,7,NORTH CENTRAL,0,6,CLOSED FOR PROFIT,0,0
100000,70002,120,80086,79086,78545,6219,50,001,N1,SAC,0006219,6219,0,,2341,CASPER,WY,82609,4213,10/7/1982,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,WEST      /SAC - REG,WEST REGION 9086,DENVER/SALT LAKE 545,CASPER-SAC,  ,?,N1,?,15,ARCTIC WEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,100,80055,79055,78330,15023,50,999,  ,MSC,0015023,15023,0,,15023,KEARNEY,NE,68847,2418,6/19/2007,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,KSR REGION/   KSR RE,R9055 KSR REGION,KSR DISTRICT D330,KMART 3814 - KEARNEY NE,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,100,80232,79232,78182,1101,50,001,A ,FLS,0001101,1101,0,,1101,OVERLAND PARK,KS,66212,2219,10/5/1967,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,NORTHWEST /FLS - REG,NORTHWEST,ST LOUIS 182,OVERLAND PARK-A,  ,E,A ,2,11,MIDWEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,33463,50,450,J ,APO,0033463,33463,0,,33463,HOFFMAN ESTATES,IL,60179,3333,12/11/2012,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,SHO RE TRANS WITH SEARS,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70001,230,38383,40512,40765,3239,50,002,2B,KMB,       ,?,40702,B  MORALES/SOUTH WES,3239,KANSAS CITY,MO,64151,1630,4/24/1975,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,SOUTH WEST/D MARSELL,D MARSELLA/SO WEST,C  TAYLOR/TOPEKA KS,KANSAS CITY MO,  ,2,2B,2,11,MIDWEST,1440,1,OPEN FOR PROFIT,2,2
100000,70002,210,75176,74176,73179,32932,50,450,J ,APO,0091022,91022,0,,32932,SAN ANTONIO,TX,78245,2143,1/21/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,IN-HOME RE/   IN-HOM,RINHO IN-HOME REP,DCMA MAXSERV,SAN ANTONIO HR - TELE,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,280,75299,74299,73299,36338,50,700,  ,HDQ,D753CR ,?,0,,36338,HOFFMAN EST,IL,60179,?,1/1/1951,?,SHC NATIONAL LOCATION,SEARS FORMAT,HEADQUARTERS DEPTS,Corp      /   Overhe,CORP OVERHEAD - R,Corp Overhead - D,CREDIT STAFF DEPT,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,120,80086,79086,78545,6918,50,001,N1,SAC,0006918,6918,0,,2361,GRAND JCT,CO,81505,?,8/30/1979,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,WEST      /SAC - REG,WEST REGION 9086,DENVER/SALT LAKE 545,GRAND JUNCTION-SAC,  ,?,N1,?,17,MOUNTAIN STATES,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,39292,50,450,J ,APO,0039292,39292,0,,39292,HOFFMAN ESTATES,IL,60179,3333,9/11/2012,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,SHO ENTITY BAL(40SNY),  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70003,250,38830,9033,8560,4730,50,353,  ,DST,0004730,4730,0,,?,REDDING,CA,96003,1421,7/1/2010,?,SHC NATIONAL LOCATION,DISTR FORMAT,DISTRIBUTION CENTERS,DC STORE ROLLUP-TOP LEVEL,,,RETAIL WAREHOUSE,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,260,75413,74413,73413,35222,50,450,J ,APO,D201306,?,0,,35222,HATTIESBURG,MS,39402,1145,12/1/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTDC SST DEPOSIT,HATTIESBURG - A,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,58998,58998,58998,25938,50,450,J ,APO,0025938,25938,0,,25938,HOFFMAN ESTATES,IL,60179,3333,9/15/2006,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,WORK FROM /   DEMPST,DEMPSTER CHRIS,DEMPSTER CHRIS,OREGON - WORK FROM HOME,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70001,230,38353,40731,40737,9088,50,002,2B,KMB,       ,?,40718,   UNASSIGNED,9088,LAPEER,MI,48446,3044,4/1/1976,6/29/2014,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2014 CLOSED RM,2014 OTHER CLS DM,LAPEER MI,  ,2,2B,?,9,ARCTIC,2946,6,CLOSED FOR PROFIT,2,2
100000,70001,230,38353,40699,40708,7669,50,002,2B,KMB,       ,?,40705,J  SMITH/SOUTH EAST,7669,NAPLES,FL,34113,8424,11/17/1994,10/25/2009,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2009 CLOSED RM,2009 CLOSED DM,NAPLES FL,  ,?,2B,?,6,FLORIDA,0,6,CLOSED FOR PROFIT,2,3
