NatlDesc,LocnNbr,StrFmt,LocnCity,LocnStCd,LocnNm,LocnStat,OrigFacilNbr,CloseDT
KMART FORMAT,7288,KMB,LOUISVILLE,KY,LOUISVILLE KY,OPEN,,-2.2089888E9
KMART FORMAT,7289,KMB,STEGER,IL,STEGER IL,OPEN,,-2.2089888E9
KMART FORMAT,7293,KMB,CLIFTON HEIGHTS,PA,CLIFTON HEIGHTS PA,OPEN,,-2.2089888E9
KMART FORMAT,7294,KMB,VERO BEACH,FL,VERO BEACH FL,OPEN,,-2.2089888E9
KMART FORMAT,7296,KMB,PORTLAND,TX,PORTLAND TX,OPEN,,-2.2089888E9
KMART FORMAT,7303,KMB,DENVER,CO,DENVER CO,OPEN,,-2.2089888E9
KMART FORMAT,7304,KMB,MT VERNON,IL,MT VERNON IL,OPEN,,-2.2089888E9
KMART FORMAT,7306,KMB,SIOUX FALLS,SD,SIOUX FALLS SD,CLOSING,,-2.2089888E9
KMART FORMAT,7309,KMB,TEXARKANA,TX,TEXARKANA TX,OPEN,,-2.2089888E9
KMART FORMAT,7318,KMB,SIOUX FALLS,SD,SIOUX FALLS SD,OPEN,,-2.2089888E9
KMART FORMAT,7321,KMB,BRADENTON,FL,BRADENTON FL,OPEN,,-2.2089888E9
KMART FORMAT,7329,KMB,LOVELAND,CO,LOVELAND CO,OPEN,,-2.2089888E9
KMART FORMAT,7331,KMB,CHEHALIS,WA,CHEHALIS WA,OPEN,,-2.2089888E9
KMART FORMAT,7335,KMB,BELLEVIEW,FL,BELLEVIEW FL,OPEN,,-2.2089888E9
KMART FORMAT,7341,KMB,CLARKSBURG,WV,CLARKSBURG WV,OPEN,,-2.2089888E9
KMART FORMAT,7347,KMB,EL PASO,TX,EL PASO TX,OPEN,,-2.2089888E9
KMART FORMAT,7353,KMB,JOHNSON CITY,TN,JOHNSON CITY TN,OPEN,,-2.2089888E9
KMART FORMAT,7354,KMB,LONDON,KY,LONDON KY,OPEN,,-2.2089888E9
KMART FORMAT,7356,KMB,JONESBORO,AR,JONESBORO AR,CLOSING,,-2.2089888E9
KMART FORMAT,7358,KMB,GOODLETTSVILLE,TN,GOODLETTSVILLE TN,OPEN,,-2.2089888E9
KMART FORMAT,7372,KMB,LEECHBURG,PA,LEECHBURG PA,OPEN,,-2.2089888E9
KMART FORMAT,7373,KMA,LOS LUNAS,NM,LOS LUNAS NM,OPEN,,-2.2089888E9
KMART FORMAT,7374,KMB,WEST CHESTER,PA,WEST CHESTER PA,OPEN,,-2.2089888E9
KMART FORMAT,7383,KMB,BARBERTON,OH,BARBERTON OH,OPEN,,-2.2089888E9
KMART FORMAT,7384,KMB,MANDEVILLE,LA,MANDEVILLE LA,OPEN,,-2.2089888E9
KMART FORMAT,7388,KMB,COLUMBUS,GA,COLUMBUS GA,OPEN,,-2.2089888E9
KMART FORMAT,7390,KMB,MCKINLEYVILLE,CA,MCKINLEYVILLE CA,OPEN,,-2.2089888E9
KMART FORMAT,7393,KMB,ANDERSON,IN,ANDERSON IN,OPEN,,-2.2089888E9
KMART FORMAT,7397,KMB,GROVE CITY,OH,GROVE CITY OH,OPEN,,-2.2089888E9
KMART FORMAT,7400,KMA,CAROLINA,PR,CAROLINA PR,OPEN,,-2.2089888E9
KMART FORMAT,7402,KMB,BLOOMINGTON,IN,BLOOMINGTON IN,OPEN,,-2.2089888E9
KMART FORMAT,7412,KMB,WEST VALLEY CITY,UT,WEST VALLEY CITY UT,CLOSING,,-2.2089888E9
KMART FORMAT,7413,KMB,ST CROIX,VI,ST CROIX VI,OPEN,,-2.2089888E9
KMART FORMAT,7415,KMB,SPRINGFIELD,VA,SPRINGFIELD VA,OPEN,,-2.2089888E9
KMART FORMAT,7418,KMB,SAN YSIDRO,CA,SAN YSIDRO CA,OPEN,,-2.2089888E9
KMART FORMAT,7419,KMB,CAGUAS,PR,CAGUAS PR,OPEN,,-2.2089888E9
KMART FORMAT,7425,KMB,SPANISH FORK,UT,SPANISH FORK UT,OPEN,,-2.2089888E9
KMART FORMAT,7426,KMB,LAYTON,UT,LAYTON UT,OPEN,,-2.2089888E9
KMART FORMAT,7430,KMB,OWENSBORO,KY,OWENSBORO KY,OPEN,,-2.2089888E9
KMART FORMAT,7431,KMB,INDIANAPOLIS,IN,INDIANAPOLIS IN,OPEN,,-2.2089888E9
KMART FORMAT,7432,KMB,WATERTOWN,NY,WATERTOWN NY,OPEN,,-2.2089888E9
KMART FORMAT,7437,KMB,DALTON,GA,DALTON GA,OPEN,,-2.2089888E9
KMART FORMAT,7444,KMB,TOPEKA,KS,TOPEKA KS,OPEN,,-2.2089888E9
KMART FORMAT,7446,KMB,CAYEY,PR,CAYEY PR,OPEN,,-2.2089888E9
KMART FORMAT,7460,KMB,KNOXVILLE,TN,KNOXVILLE TN,OPEN,,-2.2089888E9
KMART FORMAT,7464,KMA,N MELBOURNE,FL,N MELBOURNE FL,OPEN,,-2.2089888E9
KMART FORMAT,7470,KMB,HUMMELSTOWN,PA,HUMMELSTOWN PA,OPEN,,-2.2089888E9
KMART FORMAT,7471,KMB,PLACERVILLE,CA,PLACERVILLE CA,OPEN,,-2.2089888E9
KMART FORMAT,7477,KMB,MARIETTA,OH,MARIETTA OH,OPEN,,-2.2089888E9
KMART FORMAT,7478,KMB,WAIPAHU,HI,WAIPAHU HI,CLOSING,,-2.2089888E9
KMART FORMAT,7488,KMB,KAHULUI,HI,KAHULUI HI,OPEN,,-2.2089888E9
KMART FORMAT,7498,KMB,CHESTERTON,IN,CHESTERTON IN,OPEN,,-2.2089888E9
KMART FORMAT,7499,KMB,MT VERNON,OH,MT VERNON OH,OPEN,,-2.2089888E9
KMART FORMAT,7518,KMA,CLINTON,MD,CLINTON MD,OPEN,,-2.2089888E9
KMART FORMAT,7527,KMB,BROWNSBURG,IN,BROWNSBURG IN,OPEN,,-2.2089888E9
KMART FORMAT,7535,KMB,SPRINGFIELD,MA,SPRINGFIELD MA,OPEN,,-2.2089888E9
KMART FORMAT,7551,KMB,INDIO,CA,INDIO CA,CLOSING,,-2.2089888E9
KMART FORMAT,7552,KMB,ARROYO GRANDE,CA,ARROYO GRANDE CA,OPEN,,-2.2089888E9
KMART FORMAT,7555,KMB,CONWAY,SC,CONWAY SC,OPEN,,-2.2089888E9
KMART FORMAT,7560,KMB,CRAIG,CO,CRAIG CO,CLOSING,,-2.2089888E9
KMART FORMAT,7566,KMB,ARECIBO,PR,ARECIBO PR,OPEN,,-2.2089888E9
KMART FORMAT,7570,KMB,BAYAMON,PR,BAYAMON PR,OPEN,,-2.2089888E9
KMART FORMAT,7580,KMB,ROSEBURG,OR,ROSEBURG OR,OPEN,,-2.2089888E9
KMART FORMAT,7582,KMB,LEWISBURG,WV,LEWISBURG WV,OPEN,,-2.2089888E9
KMART FORMAT,7583,KMB,MARSHALLTOWN,IA,MARSHALLTOWN IA,OPEN,,-2.2089888E9
KMART FORMAT,7587,KMB,FONTANA,CA,FONTANA CA,CLOSING,,-2.2089888E9
KMART FORMAT,7602,KMA,WALL TOWNSHIP,NJ,WALL TOWNSHIP NJ,OPEN,,-2.2089888E9
KMART FORMAT,7606,KMB,HESPERIA,CA,HESPERIA CA,OPEN,,-2.2089888E9
KMART FORMAT,7607,KMB,HOPKINSVILLE,KY,HOPKINSVILLE KY,OPEN,,-2.2089888E9
KMART FORMAT,7608,KMB,VICTOR,NY,VICTOR NY,OPEN,,-2.2089888E9
KMART FORMAT,7616,KMB,LEXINGTON,SC,LEXINGTON SC,OPEN,,-2.2089888E9
KMART FORMAT,7619,KMB,ATASCADERO,CA,ATASCADERO CA,OPEN,,-2.2089888E9
KMART FORMAT,7622,KMB,FRANKLIN,NC,FRANKLIN NC,OPEN,,-2.2089888E9
KMART FORMAT,7623,KMB,GONZALES,LA,GONZALES LA,OPEN,,-2.2089888E9
KMART FORMAT,7625,KMB,LOS ANGELES,CA,LOS ANGELES CA,CLOSING,,-2.2089888E9
KMART FORMAT,7626,KMB,WAYNESVILLE,NC,WAYNESVILLE NC,OPEN,,-2.2089888E9
KMART FORMAT,7635,KMA,ATLANTIC CITY,NJ,ATLANTIC CITY NJ,OPEN,,-2.2089888E9
KMART FORMAT,7639,KMB,SANTA PAULA,CA,SANTA PAULA CA,OPEN,,-2.2089888E9
